invoice_id,transaction_id,expert_type,expert_email,expert_opinion,created_at
b37ff5ca-a00c-4855-adc4-e05f3b77dc70,f69b8eb1-e08a-4f10-a5a1-3c5be67ea602,user,peter@cloudstream.com,rejected,2025-03-22 13:00:00
20d7d522-6ca8-4b85-8654-e1defcdeed5e,244006b5-a6a4-4aeb-a58e-a94e137fc39b,user,william@etlenterprises.com,approved,2025-03-22 17:26:00
3d2e202a-bd5b-4d58-bcf1-e55bcbe46780,46826c26-acd6-4688-973c-c6051dfb6866,system,system@re-cap.com,approved,2025-03-23 08:00:00
3fd2b5e6-a2ed-4bc6-a990-769585cd643c,79d2345b-c3df-4f38-a28e-962bca7b8df9,system,system@re-cap.com,approved,2025-03-23 08:00:00
a5eddbe0-5b7e-42c8-bcc9-5e92e36c162c,74575c17-9e58-4b3d-a380-2a534eb6a7cb,system,system@re-cap.com,approved,2025-03-23 14:00:00
b10cd3ca-c493-4c1e-b790-cbd950fea536,f48b66b9-b34d-4f09-8032-9f25ceb10130,user,william@gradientdescent.com,rejected,2025-03-23 14:00:00
12d521fb-539b-4a42-97ab-88d2d66dd5d7,c900efee-1569-42dc-9566-ded3f992acc7,user,nicole@datawizards.com,rejected,2025-03-23 16:00:00
c9600a97-a52d-4e24-8e86-ee4da83cbccf,6494e735-e9f7-4406-8e78-d7029ef851bc,system,system@re-cap.com,approved,2025-03-24 09:00:00
e7827235-ffc4-4f1b-9abe-8a5748a96068,f48b66b9-b34d-4f09-8032-9f25ceb10130,user,christine@gradientdescent.com,rejected,2025-03-24 10:00:00
ac28c1d7-7b77-426a-866c-9321f5e3ce37,304c0c6f-a2af-4814-acf0-9b293f17a6d3,user,robert@datawizards.com,rejected,2025-03-24 13:00:00
c9600a97-a52d-4e24-8e86-ee4da83cbccf,6494e735-e9f7-4406-8e78-d7029ef851bc,user,christine@cloudstream.com,rejected,2025-03-25 14:00:00
59c59f24-3055-4a4a-b080-30166d0b3257,0536d76d-80c0-4eb7-895e-2714cbf8684e,user,maria@etlenterprises.com,rejected,2025-03-25 17:00:00
4045873e-49de-45ef-80ad-728207d07895,54fd94a3-a7ec-43fd-be33-7bed721adbe0,system,system@re-cap.com,approved,2025-03-26 12:00:00
76b4ced4-1869-4a2b-8cbe-7399f47735d7,c5c38208-390c-40d8-8db4-413fde85bdee,system,system@re-cap.com,approved,2025-03-27 08:00:00
8a0f9173-9a2f-458d-80ae-06a16be81413,c3a9ad49-24f3-4720-9930-80f9ca41952d,system,system@re-cap.com,approved,2025-03-27 08:00:00
27be667d-d247-48d7-bebf-0abfce68b53b,7afffdc0-3c90-46b7-a833-1f9891366541,system,system@re-cap.com,approved,2025-03-27 09:00:00
ace759d6-3b60-43da-b03e-c204c79a5c4f,5ae211eb-e489-49d3-9ce1-dc9995b2e693,system,system@re-cap.com,approved,2025-03-27 09:00:00
bb9b33d3-2d6b-43cb-bed8-50327b465dcf,c3a9ad49-24f3-4720-9930-80f9ca41952d,system,system@re-cap.com,approved,2025-03-27 09:00:00
4033fb4d-c6d3-4e38-8258-1bdc7fef3ae2,767070de-c9bb-42e0-9284-4cf66f4c89dd,system,system@re-cap.com,approved,2025-03-27 10:00:00
d7fb0994-d5ae-48f9-af1b-ea1d77de5b9e,c3a9ad49-24f3-4720-9930-80f9ca41952d,system,system@re-cap.com,approved,2025-03-27 10:00:00
282f66b8-a31f-47cb-a9af-b80cf39e265f,c3a9ad49-24f3-4720-9930-80f9ca41952d,system,system@re-cap.com,approved,2025-03-27 11:00:00
61e632b4-7a26-43a6-9008-aefc933cd258,0536d76d-80c0-4eb7-895e-2714cbf8684e,user,william@etlenterprises.com,rejected,2025-03-27 11:00:00
1524b198-280b-4ac3-9b98-fca0940f3a2d,5e344295-3562-45c1-8090-0e999075c0f5,user,christine@datawizards.com,approved,2025-03-27 16:20:00
631fd26e-8cf2-4fe4-9b2a-f91485a8e1f4,cad0b518-d635-440b-8529-9a5cc14e2e41,user,robert@tensortrading.com,approved,2025-03-28 11:19:00
2a535180-0b57-4931-a457-d55580cc9698,745e94a4-5542-4567-9025-c5a22ce1ab9c,user,aida@re-cap.com,approved,2025-03-28 12:00:00
68ea4e90-0a83-45e4-8d6e-7d78d7fc6833,301f9897-45ef-4f10-a87f-ca9e94e8a130,user,alex@quantumquery.com,approved,2025-03-28 12:00:00
b37ff5ca-a00c-4855-adc4-e05f3b77dc70,a8534f10-0960-4ee8-a4d8-e47180bd0e8f,user,lisa@cloudstream.com,approved,2025-03-28 13:24:00
5720e06f-5786-4d6e-aa5a-7b9e851bfdfe,c358a3eb-c3e0-45af-84d2-00af21174bf3,user,john@algorhythm.com,approved,2025-03-28 16:00:00
c4dd1d6e-aa2c-437f-8481-ce3b5a7bb887,22737c90-8274-4987-8bcc-2a6e99681800,system,system@re-cap.com,approved,2025-03-29 08:00:00
b02b109a-7ccb-41a6-8c3f-64898ce6f4cc,1e221e1f-f7a1-4acd-b389-80b8a638586d,system,system@re-cap.com,approved,2025-03-29 08:00:00
8ef07eaf-fae6-45a4-be17-2aee005a6334,c900efee-1569-42dc-9566-ded3f992acc7,user,robert@datawizards.com,rejected,2025-03-29 14:00:00
18101dfd-67e5-4f46-b22a-74151d67e0f2,1ef5b50c-f9cc-43f3-a4e3-4c211b9a33a5,system,system@re-cap.com,approved,2025-03-30 09:00:00
7a5a61d7-8451-4b07-9cfc-1b4f15c1053b,bf0b08c0-9b1a-45b4-8d86-6f2af6656e87,system,system@re-cap.com,approved,2025-03-30 11:00:00
dfb19dbf-8885-46ce-819e-48eca869b8f9,35dc6e1a-093c-4389-ad50-5538e7dd1b32,system,system@re-cap.com,approved,2025-03-30 12:00:00
74734eda-5070-4a0e-86a8-c438b49ae5bd,bf0b08c0-9b1a-45b4-8d86-6f2af6656e87,system,system@re-cap.com,approved,2025-03-30 12:00:00
0c26d276-4b4f-491b-9f6d-c7cd103c7015,5422a606-76e0-46e1-b2f6-27bb1ed6a0fb,system,system@re-cap.com,approved,2025-03-30 14:00:00
cf1136ad-f3f1-4929-bc7a-224fa1aa8556,4b6b6fbf-09df-4066-b7be-ba091ae16f06,system,system@re-cap.com,approved,2025-03-30 16:00:00
b90f67b3-ae4b-461d-ad01-383efb22d31e,0a33f406-8856-4e57-9036-52ef3d0a85de,system,system@re-cap.com,approved,2025-03-31 10:00:00
18f20dc9-25e4-4f44-87d0-db4f97d559da,acd78def-5288-4ba7-9a9e-2d2d05f717b0,system,system@re-cap.com,approved,2025-03-31 11:00:00
180d97d7-004b-415e-913a-f20bd8ce0ffd,ce980d49-daef-4cf1-bbbb-4531d11869c3,system,system@re-cap.com,approved,2025-03-31 11:00:00
8a0f9173-9a2f-458d-80ae-06a16be81413,c3a9ad49-24f3-4720-9930-80f9ca41952d,user,jessica@gradientdescent.com,rejected,2025-03-31 12:00:00
ce38439f-aa46-4dad-9b4e-f9540ff834b9,c8ed4944-be92-42a0-8336-b7198fc68238,user,nicole@etlenterprises.com,approved,2025-03-31 14:29:00
5c666603-d97e-435c-b962-26fccfcfa4b9,e75227dc-a801-4a46-81cc-c2604d803416,system,system@re-cap.com,approved,2025-04-01 08:00:00
d0062066-78a5-42ca-b06b-a2fd621eb22d,af47d30b-e783-45c4-b7a3-d7529e243fb5,system,system@re-cap.com,approved,2025-04-01 09:00:00
8ad70f17-57b1-471b-b312-42f0857410f2,d113b151-067c-4df8-8fa0-aaa42e18d2d5,system,system@re-cap.com,approved,2025-04-01 10:00:00
2a535180-0b57-4931-a457-d55580cc9698,4516237f-eb09-4871-9d57-ae7a6d6d485c,user,filip@re-cap.com,approved,2025-04-01 13:00:00
2c1495b4-d296-404c-be8f-47e68bc4ad0a,9089a779-6733-4600-b3fa-cb484311c880,system,system@re-cap.com,approved,2025-04-01 13:00:00
a25de9ab-fcad-4a97-b20c-c22180a30cd8,2ee61016-041a-4cd6-99a5-5cdf15fe9fca,system,system@re-cap.com,approved,2025-04-02 09:00:00
eae8da66-9078-454e-82f4-062e6edd49c0,7b25f416-aa21-48be-ac1e-c8694cc40e09,system,system@re-cap.com,approved,2025-04-02 12:00:00
a6c8b8fd-8ed4-46cf-a8e1-852ee644642a,f54b2502-d4a4-40d0-a133-92cc676d72b7,user,fritz@re-cap.com,approved,2025-04-02 14:00:00
d7fb0994-d5ae-48f9-af1b-ea1d77de5b9e,c3a9ad49-24f3-4720-9930-80f9ca41952d,user,alex@gradientdescent.com,rejected,2025-04-02 16:00:00
74734eda-5070-4a0e-86a8-c438b49ae5bd,bf0b08c0-9b1a-45b4-8d86-6f2af6656e87,user,robert@quantumquery.com,rejected,2025-04-02 16:00:00
18f20dc9-25e4-4f44-87d0-db4f97d559da,acd78def-5288-4ba7-9a9e-2d2d05f717b0,user,nicole@algorhythm.com,rejected,2025-04-02 17:00:00
fe476ab4-738a-4dff-bd46-7f2cfe53d93a,dbb8a157-f156-4558-be05-3d39bf2489c7,system,system@re-cap.com,approved,2025-04-03 08:00:00
42277b61-a2c1-4cd9-9792-abc3dbbbd84e,468e22b6-5e67-479d-90f9-e064c9ca7edc,system,system@re-cap.com,approved,2025-04-03 10:00:00
a7f303b0-b07e-43bd-99e5-967848926b16,e9047e10-557e-4e21-84d0-496b9cf4ce06,user,peter@neuralnetworks.com,approved,2025-04-03 10:00:00
18101dfd-67e5-4f46-b22a-74151d67e0f2,1ef5b50c-f9cc-43f3-a4e3-4c211b9a33a5,user,maria@tensortrading.com,rejected,2025-04-03 10:00:00
b02b109a-7ccb-41a6-8c3f-64898ce6f4cc,1e221e1f-f7a1-4acd-b389-80b8a638586d,user,john@tensortrading.com,rejected,2025-04-03 14:00:00
fead284a-8f4b-45ea-8ec7-76fd55f93ebf,9e3081d0-c1b7-4436-8c77-dc3235a22fd9,user,christine@byteforge.com,approved,2025-04-03 15:25:00
bb9b33d3-2d6b-43cb-bed8-50327b465dcf,c3a9ad49-24f3-4720-9930-80f9ca41952d,user,william@gradientdescent.com,rejected,2025-04-03 16:00:00
94dcc05e-1abf-4cd5-aaa3-5cb580a285da,31ab8235-cd39-4640-b125-7c5c5ddf7e68,system,system@re-cap.com,approved,2025-04-04 09:00:00
c9600a97-a52d-4e24-8e86-ee4da83cbccf,6494e735-e9f7-4406-8e78-d7029ef851bc,system,system@re-cap.com,approved,2025-04-04 09:00:00
cd4976d7-e3aa-4943-9fbe-075fed07c4b2,56485fa4-82b4-47a4-9d9c-dc3c4e349525,system,system@re-cap.com,approved,2025-04-04 11:00:00
0aaf8b48-888e-4602-863f-9cf96a34e9f5,67f664d3-657b-4b0a-8b01-19a17861bedf,system,system@re-cap.com,approved,2025-04-04 11:00:00
a25de9ab-fcad-4a97-b20c-c22180a30cd8,f48b66b9-b34d-4f09-8032-9f25ceb10130,user,peter@gradientdescent.com,approved,2025-04-04 13:09:00
6c2ff156-b411-41fe-802c-159eef33807e,a7f0239f-e71a-4979-89d0-09f72e9e5a8e,system,system@re-cap.com,approved,2025-04-04 16:00:00
e6e1a575-e0b4-497c-9208-62d23c18b91c,d1140ca5-3d8a-42e0-8d1b-dabf20ba9ab5,system,system@re-cap.com,approved,2025-04-05 08:00:00
c3ec878f-727a-4b88-90ba-39a588a95f19,98687887-4027-4012-89f0-6b26e7e15429,system,system@re-cap.com,approved,2025-04-05 10:00:00
68ea4e90-0a83-45e4-8d6e-7d78d7fc6833,33bad1d4-86df-454f-8c7c-5d4b309f67d5,user,lisa@quantumquery.com,approved,2025-04-05 11:00:00
eae8da66-9078-454e-82f4-062e6edd49c0,7b25f416-aa21-48be-ac1e-c8694cc40e09,user,peter@vectorvelocity.com,rejected,2025-04-05 13:00:00
266ab507-daf0-41ab-8865-357b664be503,9ec61a08-8aea-4cd9-a557-e6ccc7ea9f91,system,system@re-cap.com,approved,2025-04-05 14:00:00
82c71c61-2663-40c2-b291-40f1929e22a9,2ee61016-041a-4cd6-99a5-5cdf15fe9fca,user,william@gradientdescent.com,approved,2025-04-05 16:00:00
631fd26e-8cf2-4fe4-9b2a-f91485a8e1f4,1e221e1f-f7a1-4acd-b389-80b8a638586d,user,maria@tensortrading.com,approved,2025-04-06 12:27:00
ad2e0b94-4933-4cd8-877f-b24f0866a774,355ebb4d-62da-4b85-b4bd-7449ec38d77c,user,william@tensortrading.com,approved,2025-04-06 14:00:00
5c728dbd-a79c-47c5-9728-e084a96d0d3e,19fcaa89-9d51-4c36-9c49-cfa53eb07124,system,system@re-cap.com,approved,2025-04-06 15:00:00
1f6f4fe0-dbf4-400e-8ddd-f0ad67778e3f,0b450bac-0ae4-425a-9b57-d36f62ce9562,system,system@re-cap.com,approved,2025-04-06 15:00:00
b92e6246-9099-41bd-bcdc-fbb7a8ce40d9,bf0b08c0-9b1a-45b4-8d86-6f2af6656e87,user,christine@quantumquery.com,approved,2025-04-06 16:00:00
01a2256f-3cff-409d-8479-f9d5b3a645b7,d0f9f4c4-6d7f-47dd-b416-9ec2adeec283,system,system@re-cap.com,approved,2025-04-07 09:00:00
a25de9ab-fcad-4a97-b20c-c22180a30cd8,cd7260f2-ac2f-4c9d-890c-28ea5a9bb503,user,nicole@gradientdescent.com,approved,2025-04-07 10:09:00
be13e99b-4772-44a5-8f8c-caf1a6f7e922,40febfdc-86c6-4165-8cad-448eb831182d,system,system@re-cap.com,approved,2025-04-07 11:00:00
61aa47b7-c21c-45e8-83e0-684bbb6555e9,5cde6148-34da-4567-a6a7-678c75c2330f,user,nicole@algorhythm.com,approved,2025-04-08 10:08:00
2be2e875-1c55-46cb-b6af-4da22c287190,c902d094-f2ee-4246-9a2e-69fb2814b92d,system,system@re-cap.com,approved,2025-04-08 12:00:00
a25de9ab-fcad-4a97-b20c-c22180a30cd8,2ee61016-041a-4cd6-99a5-5cdf15fe9fca,user,christine@gradientdescent.com,rejected,2025-04-08 14:00:00
7a5a61d7-8451-4b07-9cfc-1b4f15c1053b,bf0b08c0-9b1a-45b4-8d86-6f2af6656e87,user,robert@quantumquery.com,rejected,2025-04-08 15:00:00
b3a836af-361e-46fc-a8df-004846d52d8a,d42245d3-7ddd-47dc-8e97-820641046a5c,system,system@re-cap.com,approved,2025-04-09 08:00:00
01a2256f-3cff-409d-8479-f9d5b3a645b7,d0f9f4c4-6d7f-47dd-b416-9ec2adeec283,user,william@algorhythm.com,rejected,2025-04-09 14:00:00
6eecf27c-63d4-4729-8047-ae232450ba3e,3e12235f-ce8d-478c-b77f-d93adaa1f4e4,system,system@re-cap.com,approved,2025-04-09 15:00:00
b92e6246-9099-41bd-bcdc-fbb7a8ce40d9,b6331ea8-d34c-4ec0-997a-f342d2283af9,user,alex@quantumquery.com,approved,2025-04-09 16:00:00
ad2e0b94-4933-4cd8-877f-b24f0866a774,c49bcd09-35a1-4d25-a4dc-8fd6c36c64fe,user,christine@tensortrading.com,approved,2025-04-10 11:00:00
b936dd2f-5115-4308-b6cc-3421f5db912c,3b23e249-3828-4fc2-9db5-6f9c7cfb2f0f,user,christine@tensortrading.com,approved,2025-04-10 14:00:00
c3ec878f-727a-4b88-90ba-39a588a95f19,98687887-4027-4012-89f0-6b26e7e15429,user,lisa@datalake.com,rejected,2025-04-10 14:00:00
6c2ff156-b411-41fe-802c-159eef33807e,25662c0a-5bea-44ed-8eaa-8e67fdae90c3,system,system@re-cap.com,approved,2025-04-11 09:00:00
375e6a7c-2ec7-4861-97ca-4a5289c12d12,d9411bba-05e1-450d-9293-710d0a828209,system,system@re-cap.com,approved,2025-04-11 11:00:00
8100ec5a-77ac-4d90-99cd-12349885139a,5d188aaa-05bb-43d0-8c22-bf5048cd5b91,system,system@re-cap.com,approved,2025-04-11 12:00:00
6ae8c57a-087f-4af1-9fb8-be9f49c1c6ca,55890bc2-0ffc-4d38-a893-fc09f0b897b6,user,nicole@byteforge.com,approved,2025-04-11 13:02:00
e4299856-c175-4ac4-a959-a06877d2b376,30593a7a-3560-4843-8527-bb342e68e90d,system,system@re-cap.com,approved,2025-04-12 09:00:00
e6e1a575-e0b4-497c-9208-62d23c18b91c,fe85018a-4e49-4dec-80f6-f9c28645dca4,system,system@re-cap.com,approved,2025-04-12 11:00:00
3bb8b68b-6512-43fb-8565-6cc9422f4806,0dc82c64-2f2e-4c1a-ad51-13725bba979e,system,system@re-cap.com,approved,2025-04-12 12:00:00
ea8cca7c-deba-4ca0-8eac-7553793dcb80,5eed62b4-a446-426b-aef7-e6992aec6893,user,nicole@tensortrading.com,approved,2025-04-12 15:10:00
e2433e29-5719-4915-bc4f-dd499eb91888,5b27043b-fe50-46cb-b48a-ac0c6f45aa6c,system,system@re-cap.com,approved,2025-04-13 09:00:00
18f20dc9-25e4-4f44-87d0-db4f97d559da,acd78def-5288-4ba7-9a9e-2d2d05f717b0,system,system@re-cap.com,approved,2025-04-13 09:00:00
9ba7fe95-eaf1-485f-a2bc-ce87f7bb81d1,8ae032ae-0480-42ce-8a20-bfced5dcfb2b,user,maria@vectorvelocity.com,approved,2025-04-13 09:00:00
92bb8d46-3832-4163-bbb1-6ea82277467e,fb5162df-7973-4464-a7d9-b7fbe6162574,system,system@re-cap.com,approved,2025-04-14 12:00:00
0c29c4b5-3861-4433-8c29-e0adf6db4dbc,1f7e585f-9f7a-483b-8a44-24bad1027d9c,system,system@re-cap.com,approved,2025-04-14 12:00:00
84efb84c-e7f8-4512-b8ae-343da63c5276,8f6205d3-2fe8-4697-a924-45f662597303,system,system@re-cap.com,approved,2025-04-14 16:00:00
2be2e875-1c55-46cb-b6af-4da22c287190,1f1a7d36-d8a8-4142-8ffe-a0f8af80bb45,system,system@re-cap.com,approved,2025-04-15 08:00:00
c0b86b99-ce80-4ebc-b40d-020efd517c65,2fe135f4-f947-4b05-93d2-9271c05ea472,user,aida@re-cap.com,approved,2025-04-15 11:00:00
400a09b4-59f7-4491-b700-18f7a4994ce2,6db901bb-ba67-4a7c-a46c-5f2dd8bba910,system,system@re-cap.com,approved,2025-04-15 11:00:00
1cf61590-4e32-4684-b693-90c8785a21ee,3d4a975c-b3de-423a-a5f4-5f5c975abda2,system,system@re-cap.com,approved,2025-04-15 14:00:00
0bc02415-6a67-4be1-8ea3-34fe0c590cbf,2f4990ab-0645-4537-9311-7e7585bedddf,user,maria@algorhythm.com,approved,2025-04-15 15:25:00
dc5ebd1c-9b86-496f-9fd1-7ff0a8750486,d13595d6-7914-4f34-91af-c912e1db2dbb,system,system@re-cap.com,approved,2025-04-16 09:00:00
72ad5ea9-98c6-427f-be23-d87f9131b5a7,f1195037-d965-4bde-bdb5-d2b159005248,system,system@re-cap.com,approved,2025-04-17 08:00:00
faf500b7-38bf-4bf4-a47b-b90fc98554ff,7fe39a97-5ab9-4756-bd6e-1d1f67ab3d4d,system,system@re-cap.com,approved,2025-04-17 11:00:00
1a794544-7462-4d5d-b0b9-18d0f32bcfda,88b1152f-5e5e-4e7b-84bb-9f01ed2821ff,system,system@re-cap.com,approved,2025-04-17 12:00:00
6e6d939d-04d4-47ab-adaa-7716e7318764,adc3a601-e091-4f61-bf1f-c6cc3db0881e,system,system@re-cap.com,approved,2025-04-17 15:00:00
3bb8b68b-6512-43fb-8565-6cc9422f4806,0dc82c64-2f2e-4c1a-ad51-13725bba979e,user,robert@quantumquery.com,rejected,2025-04-17 15:00:00
d10de0e6-637a-4a2f-a02e-d749b8879b9c,88be1d73-ba54-4a8b-9d55-783e34a6cbe7,system,system@re-cap.com,approved,2025-04-18 10:00:00
7ea73626-329e-47f7-ab00-960ee66d1aba,c35ddd68-8372-42f7-995b-c3d5ffc679ad,system,system@re-cap.com,approved,2025-04-18 11:00:00
01a2256f-3cff-409d-8479-f9d5b3a645b7,d0f9f4c4-6d7f-47dd-b416-9ec2adeec283,system,system@re-cap.com,approved,2025-04-18 11:00:00
beea9dfd-f77e-4786-85db-24ea0a830903,7dcfa9b5-8198-4c75-8f3f-d6b16b54a0fa,system,system@re-cap.com,approved,2025-04-18 12:00:00
b7c3f231-3c40-4dc7-9d35-c50ebca3f5a0,f50c67fd-b643-41a7-a954-48f9f6db5436,system,system@re-cap.com,approved,2025-04-18 15:00:00
959309c4-45e3-4d8a-be6d-91804d0e792a,21487bb7-0da2-4bef-812c-e4fd621d04bd,user,fritz@re-cap.com,approved,2025-04-18 16:00:00
faf500b7-38bf-4bf4-a47b-b90fc98554ff,7fe39a97-5ab9-4756-bd6e-1d1f67ab3d4d,user,peter@byteforge.com,rejected,2025-04-19 13:00:00
c84d4b55-b7a0-4e47-a2e6-036e21dd9191,60c4628c-bee4-40e6-a149-65f3fb599e55,system,system@re-cap.com,approved,2025-04-20 08:00:00
7789dc18-67fd-44cf-8bc9-1ca2241b35d6,eb1694ab-e739-40fe-8a7e-36d7af7eed6b,system,system@re-cap.com,approved,2025-04-20 08:00:00
957b7bc8-e073-43b1-9480-e89bdbb13aeb,e2fa9e21-744c-4432-8203-83769010416e,system,system@re-cap.com,approved,2025-04-20 09:00:00
e2433e29-5719-4915-bc4f-dd499eb91888,83ab1821-b7fe-4534-bacf-c5890c0dc96c,system,system@re-cap.com,approved,2025-04-20 11:00:00
6567967e-2f66-4692-a566-ceea5319adad,696ce4ef-468a-45d8-977d-14cbf4f86507,system,system@re-cap.com,approved,2025-04-20 14:00:00
4e63ee2a-d0f9-480c-863f-a889b3f3f53a,1eddec10-ccae-4332-b7ad-fe6ab5789c48,system,system@re-cap.com,approved,2025-04-20 15:00:00
cf4c5daf-2d3f-496d-97b0-0128fb062c25,53d8aec9-24c7-4292-b7bb-f587e3741371,user,fritz@re-cap.com,approved,2025-04-20 16:00:00
3adbc5ef-b5e6-49f6-bb7e-eb8d943100a3,012d030e-4d56-4f0d-8800-9c1226dd597c,user,robert@cloudstream.com,approved,2025-04-20 16:19:00
7ecc65d1-2e90-4f5f-a521-8ad1768d9b99,18282a07-3e28-46b2-bc82-efec63f7acb3,system,system@re-cap.com,approved,2025-04-21 10:00:00
0c29c4b5-3861-4433-8c29-e0adf6db4dbc,1f8066b4-2840-4337-99e0-0cbbfffe9d63,system,system@re-cap.com,approved,2025-04-21 14:00:00
9c0155ae-c613-465d-815d-887b77bdad4a,e4add244-ca35-4af4-92ca-7ab91b66441b,system,system@re-cap.com,approved,2025-04-22 12:00:00
400a09b4-59f7-4491-b700-18f7a4994ce2,ec9287f3-5a15-4687-b4f3-4d365c867a91,system,system@re-cap.com,approved,2025-04-22 14:00:00
8385a959-a33d-498f-bc3f-22b0de0febd1,7b76a1da-fb05-494a-833e-8b615fc64608,system,system@re-cap.com,approved,2025-04-23 08:00:00
6ae0895c-2c65-4a5f-b15b-889a255957d6,aba8f1c8-7ec2-469a-9292-5616668f7c92,user,fritz@re-cap.com,approved,2025-04-23 15:00:00
0b1cccac-3a21-49e8-8284-76ddc560bd2b,bb872c25-7fba-424b-8e9d-18607a630d4f,system,system@re-cap.com,approved,2025-04-23 15:00:00
94f26ac0-5471-46ab-b3a4-c1647a8b4834,de2762d9-dcf4-46a0-95f5-a991519138ec,system,system@re-cap.com,approved,2025-04-24 11:00:00
e1fa0131-8e0e-4c58-a741-d67b69e54d4b,877ecd51-f685-4c25-af15-013b8c4e63e1,system,system@re-cap.com,approved,2025-04-24 11:00:00
3adbc5ef-b5e6-49f6-bb7e-eb8d943100a3,3ae778f6-c0ea-43fa-85b5-74ad54545e50,user,jessica@cloudstream.com,approved,2025-04-25 11:13:00
f66ed1a5-b662-447e-a850-b45fcd12eaf6,85377d74-e69e-4d15-836f-f98cf46c2d7d,system,system@re-cap.com,approved,2025-04-25 15:00:00
655cffe1-689c-4514-aa4e-764eae9c373b,31777bc8-38ea-4b59-8209-b4f6dbe01bd4,system,system@re-cap.com,approved,2025-04-26 08:00:00
6bd37005-4d51-4b51-8514-cec331a7cd99,f905e290-4998-4102-b5e1-fde139cfa248,system,system@re-cap.com,approved,2025-04-26 11:00:00
f73404e4-8958-4821-914d-8e3833e9e3cf,e612ca7c-5855-4636-86c3-246d8c195f81,system,system@re-cap.com,approved,2025-04-26 11:00:00
da2189f6-d53f-4696-8e96-ea7da25ac012,c0b8dca3-b365-4662-9c2f-833977e749a9,system,system@re-cap.com,approved,2025-04-26 12:00:00
f224f443-4140-4cb4-b2d8-13931c92ba5f,06652c96-0bfd-4c6e-99ca-421887ed1b20,system,system@re-cap.com,approved,2025-04-26 16:00:00
fafc8911-56bb-4c58-ab67-f34902b6f33b,e3a9e151-273c-4010-ba38-c1fd2467c874,system,system@re-cap.com,approved,2025-04-27 10:00:00
655cffe1-689c-4514-aa4e-764eae9c373b,31777bc8-38ea-4b59-8209-b4f6dbe01bd4,user,robert@pipelinepioneers.com,rejected,2025-04-27 11:00:00
7789dc18-67fd-44cf-8bc9-1ca2241b35d6,6c33a46f-d329-4e82-9b4e-f82c706e402d,system,system@re-cap.com,approved,2025-04-27 12:00:00
b2c3b92c-200d-4c0e-a0b7-d29c2e1f02cd,d400597b-cbd0-411a-9982-6441a8e3982c,system,system@re-cap.com,approved,2025-04-28 08:00:00
f73404e4-8958-4821-914d-8e3833e9e3cf,e612ca7c-5855-4636-86c3-246d8c195f81,user,peter@pipelinepioneers.com,rejected,2025-04-28 16:00:00
9fff0ca5-b0b1-47a6-958b-7a5274f9954f,72445d7a-3906-47db-8078-5bafd19aeff5,system,system@re-cap.com,approved,2025-04-29 11:00:00
678b21fa-648a-4b88-8230-50d2ce8c6838,3764b0a4-a4a2-4a24-8081-e8ce69bb60b7,system,system@re-cap.com,approved,2025-04-30 09:00:00
8385a959-a33d-498f-bc3f-22b0de0febd1,6069b809-478a-410a-ae75-595f9a72463b,system,system@re-cap.com,approved,2025-04-30 10:00:00
735570ed-71b3-4fdb-9702-d8fd6421ec5f,c60194e5-945a-4c7f-a055-988e746f68a6,system,system@re-cap.com,approved,2025-04-30 13:00:00
e1fa0131-8e0e-4c58-a741-d67b69e54d4b,0dd01eb5-f1cc-459c-aaa6-b03df1d53df4,system,system@re-cap.com,approved,2025-05-01 10:00:00
d7fb0994-d5ae-48f9-af1b-ea1d77de5b9e,cbbe5172-798e-405b-a3d7-b7ba907e2ad3,user,nicole@gradientdescent.com,approved,2025-05-01 14:30:00
038d4e05-272c-4e5f-b101-1615cc69b9bc,097808c9-542e-418c-9434-f4837419b133,user,lisa@pipelinepioneers.com,approved,2025-05-02 14:02:00
1c78578c-dd26-4743-8101-b8b14fa62020,e3a74ac4-01c3-4320-9148-2517f9d18738,system,system@re-cap.com,approved,2025-05-02 15:00:00
9d4e3101-be36-4f82-ae83-63e62770a2fe,a8a0fe4d-f7e3-4ada-8757-387762aeda12,system,system@re-cap.com,approved,2025-05-03 09:00:00
343cda7c-960d-4b8d-9d9d-8e49e804035e,86591d9d-7f26-4f16-bde2-767a5dd274f7,system,system@re-cap.com,approved,2025-05-03 12:00:00
2e7b00ee-a40c-444d-8240-0b06aad21e3c,1d3f5358-acc0-4245-84f9-60a195029674,system,system@re-cap.com,approved,2025-05-03 14:00:00
ecc1efdf-dcd8-4d98-8666-2b71021f8a72,186d5ad0-6294-435a-bf1d-78f5cec1675d,system,system@re-cap.com,approved,2025-05-04 09:00:00
c2fd5f63-b396-4d1f-abfe-4c379c02ca55,7c4f3682-2d61-4d0e-87c2-9a98a9c9a20e,user,maria@cloudstream.com,approved,2025-05-04 11:23:00
8a0f9173-9a2f-458d-80ae-06a16be81413,acd4a664-99e0-4b70-8951-a448e7f4cad6,user,maria@gradientdescent.com,approved,2025-05-04 14:17:00
3f3a3c11-9ef2-48cc-8b3a-937a173c0c5e,0b5fb747-73d7-4626-9df8-032ca7a7f2e6,system,system@re-cap.com,approved,2025-05-04 15:00:00
5917db38-efa7-4ef3-9f62-0f1815e6b939,865f866d-6a50-4a40-80b8-c6363fea8d42,system,system@re-cap.com,approved,2025-05-05 11:00:00
